BHARTI AIRTEL LIMITED 

BIHAR JHARKHAND 

Call Details of CELL ID '405-52-792-51620' from '11-Jun-2026 00:00:00' to '11-Jun-2026 23:59:59' 

Target No,Call Type,TOC,B Party No,LRN No,LRN TSP-LSA,Date,Time,Dur(s),First CGI Lat/Long,First CGI,Last CGI Lat/Long,Last CGI,SMSC No,Service Type,IMEI,IMSI,Call Fow No,Roam Nw,SW & MSC ID,IN TG,OUT TG,Vowifi First UE IP,Port1,Vowifi Last UE IP,Port2
'7766951759',IN,Pre,'7549416458',2726,AIR-BR,'11/06/2026',10:46:19,31,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359008219299020','405524207672109',-,AIR BHR,'9934129212',5165,,,,,
'9955260890',IN,Pre,'9334655128',3087,RJIL-BR,'11/06/2026',10:46:55,14,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355228505344910','405524225159926',-,AIR BHR,'9934129181',1836,,,,,
'7766951759',IN,Pre,'7549416458',2726,AIR-BR,'11/06/2026',10:47:04,22,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359008219299020','405524207672109',-,AIR BHR,'9934129212',5165,,,,,
'9813324970',IN,Pre,'8757870735',3087,RJIL-BR,'11/06/2026',10:48:01,186,25.3933651/85.9295072,405-52-792-63552,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352026111032810','404960961128239',-,AIR BHR,'9934129181',0897,,,,,
'8541055432',OUT,Pre,'6200902040',3087,RJIL-BR,'11/06/2026',10:48:17,5,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352299911690190','405524227350264',-,AIR BHR,'9934129181',,1410,,,,
'8541055432',OUT,Pre,'6200902040',3087,RJIL-BR,'11/06/2026',10:48:42,277,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352299911690190','405524227350264',-,AIR BHR,'9934129181',,1410,,,,
'8969891287',IN,Pre,'9570778755',4126,VODA-BR,'11/06/2026',10:49:34,13,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356169390922980','405525204393264',-,AIR BHR,'9934129181',5508,,,,,
'9910799047',IN,Pre,'6207652080',3087,RJIL-BR,'11/06/2026',10:49:47,87,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355284911454900','404100206337975',-,AIR BHR,'9934129181',0884,,,,,
'7255969471',IN,Pre,'6206760108',3087,RJIL-BR,'11/06/2026',10:50:12,73,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'354038529013570','405525210350204',-,AIR BHR,'9934129181',1202,,,,,
'9199433853',OUT,Pre,'8210870232',3087,RJIL-BR,'11/06/2026',10:50:33,60,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351051350919170','405525223856234',-,AIR BHR,'9934129181',,1410,,,,
'8969891287',IN,Pre,'9570778755',4126,VODA-BR,'11/06/2026',10:51:09,975,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356169390922980','405525204393264',-,AIR BHR,'9934129181',5508,,,,,
'9631780473',OUT,Pre,'7903699965',3087,RJIL-BR,'11/06/2026',10:51:12,121,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'861568063101790','405523196715382',-,AIR BHR,'9934129223',,1063,,,,
'6206088239',IN,Pre,'7321015670',2726,AIR-BR,'11/06/2026',10:51:21,20,25.3933651/85.9295072,405-52-792-65114,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'864398068310130','405522216915460',-,AIR BHR,'9934129223',4052,,,,,
'7870808291',IN,Pre,'8825342427',3087,RJIL-BR,'11/06/2026',10:52:06,15,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357719860198020','405526218898655',-,AIR BHR,'9934129181',0884,,,,,
'9199433853',OUT,Pre,'8539905259',3087,RJIL-BR,'11/06/2026',10:52:22,27,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351051350919170','405525223856234',-,AIR BHR,'9934129181',,1410,,,,
'8409070813',IN,Pre,'9308261581',2726,AIR-BR,'11/06/2026',10:52:49,11,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357891917316320','405523212555333',-,AIR BHR,'9934129181',5165,,,,,
'8877281107',OUT,Pre,'7091415299',2726,AIR-BR,'11/06/2026',10:52:49,12,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356942337058930','405523218241702',-,AIR BHR,'9934129181',,5418,,,,
'7050211041',IN,Pre,'8969461533',3087,RJIL-BR,'11/06/2026',10:53:10,202,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356710737159330','405526218232196',-,AIR BHR,'9934129181',0897,,,,,
'8298890960',IN,Pre,'7488994598',3087,RJIL-BR,'11/06/2026',10:53:13,72,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358239106372750','405523200086319',-,AIR BHR,'9934129181',1843,,,,,
'7209038266',IN,Pre,'9279383255',3087,RJIL-BR,'11/06/2026',10:53:16,37,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355371456970690','405524206870861',-,AIR BHR,'9934129181',0879,,,,,
'9955260890',OUT,Pre,'6201776153',3087,RJIL-BR,'11/06/2026',10:53:27,16,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355228505344910','405524225159926',-,AIR BHR,'9934129181',,1410,,,,
'9910799047',OUT,Pre,'6207652080',3087,RJIL-BR,'11/06/2026',10:53:33,49,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355284911454900','404100206337975',-,AIR BHR,'9934129181',,1410,,,,
'9955260890',IN,Pre,'6201776153',3087,RJIL-BR,'11/06/2026',10:53:59,17,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355228505344910','405524225159926',-,AIR BHR,'9934129181',2560,,,,,
'8298890960',OUT,Pre,'8804919263',3087,RJIL-BR,'11/06/2026',10:54:48,68,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358239106372750','405523200086319',-,AIR BHR,'9934129181',,1410,,,,
'9114041056',OUT,Pre,'6207791762',4126,VODA-BR,'11/06/2026',10:55:54,98,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358723412395100','405534024502638',-,AIR BHR,'9934129181',,1003,,,,
'9709906307',OUT,Pre,'7631106792',3087,RJIL-BR,'11/06/2026',10:56:03,16,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359879769076200','405522221356814',-,AIR BHR,'9934129223',,1064,,,,
'7091270896',IN,Pre,'8248925605',3087,RJIL-BR,'11/06/2026',10:56:20,17,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352923224907720','405524205499432',-,AIR BHR,'9934129226',2248,,,,,
'9631818414',IN,Pre,'8235518787',3285,AIR-BR,'11/06/2026',10:56:30,70,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355295343844270','405523209340936',-,AIR BHR,'9934129179',1883,,,,,
'7091270896',IN,Pre,'8248925605',3087,RJIL-BR,'11/06/2026',10:56:49,116,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352923224907720','405524205499432',-,AIR BHR,'9934129226',1204,,,,,
'7481032915',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',10:56:54,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352838250541690','405523214006414',-,AIR BHR,'9934129181',,,,,,
'9122448028',IN,Pre,'6200830285',3087,RJIL-BR,'11/06/2026',10:56:55,48,25.3933651/85.9295072,405-52-792-65114,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358419292635330','405524222815111',-,AIR BHR,'9934129223',5415,,,,,
'7481032915',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',10:56:59,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352838250541690','405523214006414',-,AIR BHR,'9934129181',,,,,,
'7481032915',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',10:57:01,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352838250541690','405523214006414',-,AIR BHR,'9934129181',,,,,,
'8757422548',IN,Pre,'9122595638',3087,RJIL-BR,'11/06/2026',10:57:02,653,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355239422213770','405521222870757',-,AIR BHR,'9934129181',1202,,,,,
'7481032915',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',10:57:03,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352838250541690','405523214006414',-,AIR BHR,'9934129181',,,,,,
'9631044997',OUT,Pre,'6202371446',3087,RJIL-BR,'11/06/2026',10:58:02,12,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355196694280450','405523110722462',-,AIR BHR,'9934129181',,1410,,,,
'8405911461',OUT,Pre,'9142411690',3087,RJIL-BR,'11/06/2026',10:58:28,245,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356660827482760','405523207686760',-,AIR BHR,'9934129179',,1606,,,,
'8409622172',IN,Pre,'9279056267',3087,RJIL-BR,'11/06/2026',10:58:39,85,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357343646622150','405524213861332',-,AIR BHR,'9934129181',1844,,,,,
'9546412554',IN,Pre,'9142108233',3087,RJIL-BR,'11/06/2026',10:58:44,67,25.3933651/85.9295072,405-52-792-65114,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359535629251560','405525209380312',-,AIR BHR,'9934129181',1838,,,,,
'8969145276',OUT,Pre,'9229721237',3087,RJIL-BR,'11/06/2026',10:59:03,75,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352381740260940','405525222094480',-,AIR BHR,'9934129181',,1410,,,,
'7549416458',IN,Pre,'7766951759',2726,AIR-BR,'11/06/2026',10:59:04,11,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358672883466060','405525201305773',-,AIR BHR,'9934129223',5164,,,,,
'7766951759',OUT,Pre,'7549416458',2726,AIR-BR,'11/06/2026',10:59:04,11,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359008219299020','405524207672109',-,AIR BHR,'9934129212',,5423,,,,
'7763978957',IN,Pre,'8252694103',3087,RJIL-BR,'11/06/2026',10:59:08,17,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357903330688390','405525223996275',-,AIR BHR,'9934129181',0894,,,,,
'9813324970',IN,Pre,'6287842646',2726,AIR-BR,'11/06/2026',10:59:08,35,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352026111032810','404960961128239',-,AIR BHR,'9934129181',0894,,,,,
'9973906073',IN,Pre,'9905162616',3087,RJIL-BR,'11/06/2026',10:59:10,12,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351775763907380','405521201891741',-,AIR BHR,'9934129181',0879,,,,,
'7766951759',IN,Pre,'7549416458',2726,AIR-BR,'11/06/2026',10:59:31,21,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359008219299020','405524207672109',-,AIR BHR,'9934129212',5165,,,,,
'9631212295',OUT,Pre,'8695048694',3100,RJIL-TN,'11/06/2026',11:00:00,66,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357660732775360','405523222766794',-,AIR BHR,'9934129181',,0896,,,,
'9631044997',OUT,Pre,'6202371446',3087,RJIL-BR,'11/06/2026',11:00:34,12,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355196694280450','405523110722462',-,AIR BHR,'9934129181',,1410,,,,
'7250520073',OUT,Pre,'612112',,-,'11/06/2026',11:00:39,13,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'353569096851430','405523207480596',-,AIR BHR,'9934129181',,1843,,,,
'8877375381',IN,Pre,'7352159049',3087,RJIL-BR,'11/06/2026',11:00:55,488,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'353569095556890','405523217499816',-,AIR BHR,'9934129181',0884,,,,,
'9934458840',IN,Pre,'8521746168',2726,AIR-BR,'11/06/2026',11:00:57,39,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'350080061005640','405521116776189',-,AIR BHR,'9934129181',,,,,,
'7549989968',IN,Pre,'9279559318',3087,RJIL-BR,'11/06/2026',11:01:15,83,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'353753114830640','405522207520031',-,AIR BHR,'9934129179',3555,,,,,
'9934235201',IN,Pre,'9852704348',3087,RJIL-BR,'11/06/2026',11:01:33,34,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358278136776430','405521100064441',-,AIR BHR,'9934129181',1202,,,,,
'9939805119',OUT,Pre,'9631428793',3087,RJIL-BR,'11/06/2026',11:01:40,14,25.3952767/85.9233168,405-52-792-51625,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351813217658090','405521102180472',-,AIR BHR,'9934129181',,1410,,,,
'9934458840',IN,Pre,'8521746168',2726,AIR-BR,'11/06/2026',11:01:58,143,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'350080061005640','405521116776189',-,AIR BHR,'9934129181',,,,,,
'8540914076',IN,Pre,'6299288681',3087,RJIL-BR,'11/06/2026',11:02:05,15,25.3952767/85.9233168,405-52-792-51625,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356683385385520','405524224093089',-,AIR BHR,'9934129181',0879,,,,,
'9939805119',IN,Pre,'9631428793',3087,RJIL-BR,'11/06/2026',11:02:43,20,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351813217658090','405521102180472',-,AIR BHR,'9934129181',0884,,,,,
'7361968319',OUT,Pre,'8789719107',3087,RJIL-BR,'11/06/2026',11:02:55,31,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359309340041310','405522228461617',-,AIR BHR,'9934129181',,1410,,,,
'7549989968',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:03:06,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'353753114830640','405522207520031',-,AIR BHR,'9934129179',,,,,,
'9262522146',OUT,Pre,'9162944849',2726,AIR-BR,'11/06/2026',11:03:10,2345,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357660738406020','405525222273623',-,AIR BHR,'9934129181',,0896,,,,
'7549989968',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:03:11,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'353753114830640','405522207520031',-,AIR BHR,'9934129179',,,,,,
'7549989968',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:03:14,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'353753114830640','405522207520031',-,AIR BHR,'9934129179',,,,,,
'9939805119',IN,Pre,'9631428793',3087,RJIL-BR,'11/06/2026',11:03:42,51,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351813217658090','405521102180472',-,AIR BHR,'9934129181',2560,,,,,
'9939805119',IN,Pre,'8804251847',2726,AIR-BR,'11/06/2026',11:04:52,15,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351813217658090','405521102180472',-,AIR BHR,'9934129181',0834,,,,,
'9631212295',IN,Pre,'7305763804',3020,AIR-TN,'11/06/2026',11:05:32,148,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357660732775360','405523222766794',-,AIR BHR,'9934129181',1202,,,,,
'7549416458',IN,Pre,'8827110359',3005,AIR-MP,'11/06/2026',11:06:49,67,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358672883466060','405525201305773',-,AIR BHR,'9934129223',5164,,,,,
'8541055432',OUT,Pre,'9934293094',3087,RJIL-BR,'11/06/2026',11:07:52,28,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352299911690190','405524227350264',-,AIR BHR,'9934129181',,1410,,,,
'7766990412',IN,Pre,'7859061841',3087,RJIL-BR,'11/06/2026',11:07:59,107,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352598135823340','405525223512862',-,AIR BHR,'9934129179',2555,,,,,
'7279954496',OUT,Pre,'7082512809',3089,RJIL-HR,'11/06/2026',11:08:42,31,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355007761727940','405525217072306',-,AIR BHR,'9934129181',,0896,,,,
'7296048981',OUT,Pre,'9065574139',2727,AIR-DL,'11/06/2026',11:08:46,42,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355940436135980','405525212312800',-,AIR BHR,'9934129181',,1013,,,,
'7279954496',OUT,Pre,'6202423144',3087,RJIL-BR,'11/06/2026',11:09:32,57,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355007761727940','405525217072306',-,AIR BHR,'9934129181',,1410,,,,
'9122940488',OUT,Pre,'8847696607',3098,RJIL-PB,'11/06/2026',11:09:47,83,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'353876588373730','405876145896126',-,AIR BHR,'9934129181',,0896,,,,
'7484073966',OUT,Pre,'8789711389',2726,AIR-BR,'11/06/2026',11:10:28,19,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359112096325190','405526196788480',-,AIR BHR,'9934129179',,1883,,,,
'8789711389',IN,Pre,'7484073966',2726,AIR-BR,'11/06/2026',11:10:28,19,25.3952767/85.9233168,405-52-792-51629,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357610902559320','405525221484577',-,AIR BHR,'9934129181',1833,,,,,
'9117870133',IN,Pre,'9000071382',3085,RJIL-AP,'11/06/2026',11:11:03,92,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352811622980680','405523203924488',-,AIR BHR,'9934129226',0882,,,,,
'8409486475',OUT,Pre,'9708592515',3087,RJIL-BR,'11/06/2026',11:11:10,8,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356891064076340','405523220159060',-,AIR BHR,'9934129181',,1410,,,,
'9934688946',OUT,Pre,'8409204146',3499,AIR-BR,'11/06/2026',11:11:31,39,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355606110585340','405525208189494',-,AIR BHR,'9934129226',,3001,,,,
'8409486475',OUT,Pre,'9708592515',3087,RJIL-BR,'11/06/2026',11:11:34,25,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356891064076340','405523220159060',-,AIR BHR,'9934129181',,1410,,,,
'9631044997',SMT,Pre,'AX-CBSSBI-S',,-,'11/06/2026',11:11:54,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029603',SMS,'355196694280450','405523110722462',-,AIR BHR,'9934129181',,,,,,
'7279954496',OUT,Pre,'8541979266',3087,RJIL-BR,'11/06/2026',11:11:57,8,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355007761727940','405525217072306',-,AIR BHR,'9934129181',,1410,,,,
'9631044997',SMT,Pre,'AX-CBSSBI-S',,-,'11/06/2026',11:11:59,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029603',SMS,'355196694280450','405523110722462',-,AIR BHR,'9934129181',,,,,,
'7541957183',IN,Pre,'9852173824',2726,AIR-BR,'11/06/2026',11:12:25,18,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352614111017340','405525208810903',-,AIR BHR,'9934129226',2248,,,,,
'7279954496',IN,Pre,'8541979266',3087,RJIL-BR,'11/06/2026',11:12:27,41,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'355007761727940','405525217072306',-,AIR BHR,'9934129181',1202,,,,,
'9939805119',IN,Pre,'8804251847',2726,AIR-BR,'11/06/2026',11:12:57,10,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351813217658090','405521102180472',-,AIR BHR,'9934129181',1845,,,,,
'9117870133',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:12:58,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352811622980680','405523203924488',-,AIR BHR,'9934129226',,,,,,
'9117870133',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:13:03,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352811622980680','405523203924488',-,AIR BHR,'9934129226',,,,,,
'9289608734',IN,Pre,'9709435925',2726,AIR-BR,'11/06/2026',11:13:15,50,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'867289022973210','404100553608438',-,AIR BHR,'9934129181',0884,,,,,
'8877375381',IN,Pre,'6299741931',3087,RJIL-BR,'11/06/2026',11:13:37,6,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'353569095556890','405523217499816',-,AIR BHR,'9934129181',0897,,,,,
'7294899942',OUT,Pre,'9307991835',3095,RJIL-MH,'11/06/2026',11:13:47,24,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351813210712560','405524224848307',-,AIR BHR,'9934129181',,1803,,,,
'9939805119',OUT,Pre,'9631428793',3087,RJIL-BR,'11/06/2026',11:13:57,12,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351813217658090','405521102180472',-,AIR BHR,'9934129181',,1410,,,,
'8877375381',OUT,Pre,'6299741931',3087,RJIL-BR,'11/06/2026',11:14:20,6,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'353569095556890','405523217499816',-,AIR BHR,'9934129181',,1410,,,,
'8877375381',IN,Pre,'6299741931',3087,RJIL-BR,'11/06/2026',11:14:39,33,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'353569095556890','405523217499816',-,AIR BHR,'9934129181',1203,,,,,
'7280897989',IN,Pre,'9939356677',2726,AIR-BR,'11/06/2026',11:14:56,346,25.3828924/85.9512131,405-52-792-36962,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'356108971864340','405521223563490',-,AIR BHR,'9934129181',1836,,,,,
'9097172505',IN,Pre,'9122913934',3087,RJIL-BR,'11/06/2026',11:15:01,66,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51625,'-',Voice,'352603824033880','405521222312050',-,AIR BHR,'9934129181',0884,,,,,
'7484073966',OUT,Pre,'7870886835',3499,AIR-BR,'11/06/2026',11:15:07,84,25.3952767/85.9233168,405-52-792-51625,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'359112096325190','405526196788480',-,AIR BHR,'9934129179',,1883,,,,
'9117870133',IN,Pre,'9391830389',3085,RJIL-AP,'11/06/2026',11:15:23,12,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352811622980680','405523203924488',-,AIR BHR,'9934129226',2260,,,,,
'9525347196',OUT,Pre,'7903723297',3087,RJIL-BR,'11/06/2026',11:15:24,79,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'351615925001780','405522219201494',-,AIR BHR,'9934129181',,1410,,,,
'7763978957',OUT,Pre,'9926892920',3005,AIR-MP,'11/06/2026',11:15:29,21,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'357903330688390','405525223996275',-,AIR BHR,'9934129181',,0896,,,,
'9117870133',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:15:35,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352811622980680','405523203924488',-,AIR BHR,'9934129226',,,,,,
'9117870133',IN,Pre,'9391830389',3085,RJIL-AP,'11/06/2026',11:15:46,21,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352811622980680','405523203924488',-,AIR BHR,'9934129226',1204,,,,,
'9117870133',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:15:48,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352811622980680','405523203924488',-,AIR BHR,'9934129226',,,,,,
'8271731602',OUT,Pre,'7870789294',3499,AIR-BR,'11/06/2026',11:15:50,72,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'358597486980690','405876172345555',-,AIR BHR,'9934129181',,5409,,,,
'9631355461',IN,Pre,'9241249291',3087,RJIL-BR,'11/06/2026',11:16:16,10,25.3952767/85.9233168,405-52-792-51620,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352521701880140','405521229466553',-,AIR BHR,'9934129181',0884,,,,,
'9117870133',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:16:25,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352811622980680','405523203924488',-,AIR BHR,'9934129226',,,,,,
'9117870133',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',11:16:33,0,25.3952767/85.9233168,405-52-792-51620,,---,'919831029344',SMS,'352811622980680','405523203924488',-,AIR BHR,'9934129226',,,,,,
'8539931835',OUT,Pre,'7004950569',3087,RJIL-BR,'11/06/2026',11:16:49,140,25.3952767/85.9233168,405-52-792-51625,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'352299861828040','405525222919256',-,AIR BHR,'9934129181',,1410,,,,
