BHARTI AIRTEL LIMITED 

BIHAR JHARKHAND 

Call Details of CELL ID '405-52-792-4660' from '11-Jun-2026 00:00:00' to '11-Jun-2026 23:59:59' 

Target No,Call Type,TOC,B Party No,LRN No,LRN TSP-LSA,Date,Time,Dur(s),First CGI Lat/Long,First CGI,Last CGI Lat/Long,Last CGI,SMSC No,Service Type,IMEI,IMSI,Call Fow No,Roam Nw,SW & MSC ID,IN TG,OUT TG,Vowifi First UE IP,Port1,Vowifi Last UE IP,Port2
'8981268785',SMT,Pre,'AD-Airtel-S',,-,'11/06/2026',09:40:11,0,25.3876427/85.9178769,405-52-792-4660,,---,'919831029344',SMS,'358055348096600','404310696666132',-,AIR BHR,'9934129181',,,,,,
'8757358214',IN,Pre,'7366831306',2726,AIR-BR,'11/06/2026',09:40:31,510,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357672707543170','405524107460307',-,AIR BHR,'9934129181',0879,,,,,
'9934756337',OUT,Pre,'6206346041',3087,RJIL-BR,'11/06/2026',09:41:00,6,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'868996051369440','405521194798726',-,AIR BHR,'9934129223',,1062,,,,
'8294855922',IN,Pre,'7979881811',3087,RJIL-BR,'11/06/2026',09:41:11,201,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352348080844880','405525214088261',-,AIR BHR,'9934129223',5401,,,,,
'7091939571',IN,Pre,'9534069043',3087,RJIL-BR,'11/06/2026',09:41:24,68,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356033650975480','405523211717889',-,AIR BHR,'9934129181',5407,,,,,
'8083092532',IN,Pre,'6205334066',3087,RJIL-BR,'11/06/2026',09:41:48,657,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356719780596790','405522215969789',-,AIR BHR,'9934129181',0884,,,,,
'7488439794',OUT,Pre,'7280924017',2726,AIR-BR,'11/06/2026',09:42:11,24,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'350260603696670','405522213092346',-,AIR BHR,'9934129181',,,,,,
'7739332088',SMT,Pre,'BG-WIPJCB-S',,-,'11/06/2026',09:42:29,0,25.3876427/85.9178769,405-52-792-4660,,---,'919427099986',SMS,'357601279052960','405523225712640',-,AIR BHR,'9934129226',,,,,,
'8271326375',IN,Pre,'9123248760',2726,AIR-BR,'11/06/2026',09:42:38,31,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'351079892777250','405523220948396',-,AIR BHR,'9934129181',5403,,,,,
'6287873623',IN,Pre,'9942924220',3087,RJIL-BR,'11/06/2026',09:42:46,1,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352728701295690','405525210973108',-,AIR BHR,'9934129181',0884,,,,,
'9007331532',OUT,Pre,'8877105579',4126,VODA-BR,'11/06/2026',09:42:55,156,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'863280070367780','404310699524435',-,AIR BHR,'9934129181',,1003,,,,
'9939736436',IN,Pre,'8864052105',3499,AIR-BR,'11/06/2026',09:42:56,744,25.3876427/85.9178769,405-52-792-4660,25.3952767/85.9233168,405-52-792-51625,'-',Voice,'350260600456700','405521102155690',-,AIR BHR,'9934129181',1836,,,,,
'6205587341',OUT,Pre,'6382472748',3020,AIR-TN,'11/06/2026',09:42:57,31,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'359738388248820','405522229746229',-,AIR BHR,'9934129181',,0896,,,,
'9570531540',IN,Pre,'8210852015',2726,AIR-BR,'11/06/2026',09:43:17,22,25.3876427/85.9178769,405-52-792-4660,25.3933651/85.9295072,405-52-792-63552,'-',Voice,'350447141002240','405521223370544',-,AIR BHR,'9934129422',5407,,,,,
'9931393452',IN,Pre,'8252073298',3087,RJIL-BR,'11/06/2026',09:43:20,34,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'359937178224220','405521111409022',-,AIR BHR,'9934129181',0879,,,,,
'8084243291',OUT,Pre,'8083869216',3087,RJIL-BR,'11/06/2026',09:43:46,55,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357497452482230','405526211212971',-,AIR BHR,'9934129226',,1067,,,,
'8678833928',OUT,Pre,'9835407001',3087,RJIL-BR,'11/06/2026',09:44:28,49,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'351696792926890','405521211805240',-,AIR BHR,'9934129226',,2246,,,,
'8409615050',IN,Pre,'8797378948',3285,AIR-BR,'11/06/2026',09:44:45,204,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4669,'-',Voice,'352381749413350','405521229647708',-,AIR BHR,'9934129181',1845,,,,,
'9631875268',OUT,Pre,'9835868457',3087,RJIL-BR,'11/06/2026',09:44:52,51,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'359560541888380','405525212445592',-,AIR BHR,'9934129181',,1410,,,,
'9523912308',SMT,Pre,'7339821130',3099,RJIL-RJ,'11/06/2026',09:44:58,0,25.3876427/85.9178769,405-52-792-4660,,---,'917014075089',SMS,'358177773559540','405522219106306',-,AIR BHR,'9934129226',,,,,,
'8797217069',OUT,Pre,'7808774247',2724,AIR-AP,'11/06/2026',09:45:05,30,25.3952767/85.9233168,405-52-792-51625,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'354928590465680','405524220168437',-,AIR BHR,'9934129181',,1201,,,,
'9748311348',OUT,Pre,'8282092578',3004,AIR-KO,'11/06/2026',09:46:00,77,25.3876427/85.9178769,405-52-792-4660,25.4025777/85.9051504,405-52-792-36412,'-',Voice,'865541041795970','404310699022684',-,AIR BHR,'9934129223',,2252,,,,
'9199388237',IN,Pre,'9771932295',3087,RJIL-BR,'11/06/2026',09:46:06,71,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4665,'-',Voice,'866344034755090','405525221265383',-,AIR BHR,'9934129223',5166,,,,,
'8981268785',IN,Pre,'9903045678',3004,AIR-KO,'11/06/2026',09:46:34,30,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'358055348096600','404310696666132',-,AIR BHR,'9934129181',0894,,,,,
'9523673886',IN,Pre,'9693116179',3087,RJIL-BR,'11/06/2026',09:46:44,21,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355585752924330','405526219316292',-,AIR BHR,'9934129226',2264,,,,,
'9534409862',IN,Pre,'9631923429',3087,RJIL-BR,'11/06/2026',09:47:06,27,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352789221939590','405523203202568',-,AIR BHR,'9934129181',0879,,,,,
'9007331532',OUT,Pre,'8538980774',3499,AIR-BR,'11/06/2026',09:47:10,50,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'863280070367780','404310699524435',-,AIR BHR,'9934129181',,5195,,,,
'7762928654',OUT,Pre,'8271250828',4126,VODA-BR,'11/06/2026',09:49:26,16,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352521705530300','405521225244961',-,AIR BHR,'9934129181',,1404,,,,
'8084026615',OUT,Pre,'9354903785',3103,RJIL-DL,'11/06/2026',09:49:41,716,25.377583/85.8309345,405-52-1403-60731,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352598135178240','405522212755392',-,AIR BHR,'9934129181',,0896,,,,
'8540964877',OUT,Pre,'8294665798',2726,AIR-BR,'11/06/2026',09:49:42,27,25.3987588/85.9133416,405-52-792-20691,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353510874818060','405521221243263',-,AIR BHR,'9934129223',,4052,,,,
'8294665798',IN,Pre,'8540964877',3499,AIR-BR,'11/06/2026',09:49:42,27,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'359840955428770','405524205206522',-,AIR BHR,'9934129226',2251,,,,,
'9661908498',OUT,Pre,'7632874767',3087,RJIL-BR,'11/06/2026',09:49:51,42,25.3876427/85.9178769,405-52-792-4660,25.3952767/85.9233168,405-52-792-51625,'-',Voice,'356184714070750','405525224089672',-,AIR BHR,'9934129181',,1410,,,,
'9523673886',OUT,Pre,'9693116179',3087,RJIL-BR,'11/06/2026',09:50:04,412,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355585752924330','405526219316292',-,AIR BHR,'9934129226',,1000,,,,
'7070408243',IN,Pre,'6205045337',3087,RJIL-BR,'11/06/2026',09:50:09,59,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'358243868411510','405521210324470',-,AIR BHR,'9934129181',5411,,,,,
'7970978725',SMT,Pre,'AB-AIRMCA-S',,-,'11/06/2026',09:50:14,0,25.3876427/85.9178769,405-52-792-4660,,---,'919831029344',SMS,'867519080380290','405525221184731',-,AIR BHR,'9934129212',,,,,,
'9931291578',IN,Pre,'7004438487',3087,RJIL-BR,'11/06/2026',09:50:25,45,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4669,'-',Voice,'358836165952650','405522215513414',-,AIR BHR,'9934129223',2251,,,,,
'7970978725',SMT,Pre,'AB-AIRMCA-S',,-,'11/06/2026',09:50:27,0,25.3876427/85.9178769,405-52-792-4660,,---,'919831029344',SMS,'867519080380290','405525221184731',-,AIR BHR,'9934129212',,,,,,
'7762928654',IN,Pre,'8271250828',4126,VODA-BR,'11/06/2026',09:50:53,31,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352521705530300','405521225244961',-,AIR BHR,'9934129181',0879,,,,,
'9771878161',OUT,Pre,'7808696163',4126,VODA-BR,'11/06/2026',09:50:58,511,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'350960973763540','405523222205861',-,AIR BHR,'9934129181',,1404,,,,
'8271597345',IN,Pre,'6204413623',3087,RJIL-BR,'11/06/2026',09:51:08,20,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353105094897810','405523207888226',-,AIR BHR,'9934129181',2555,,,,,
'8864018268',OUT,Pre,'9334688408',3087,RJIL-BR,'11/06/2026',09:51:19,12,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'358785108969590','405526208094548',-,AIR BHR,'9934129226',,1000,,,,
'7070408243',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:51:46,0,25.3876427/85.9178769,405-52-792-4660,,---,'919831029344',SMS,'358243868411510','405521210324470',-,AIR BHR,'9934129181',,,,,,
'9155512452',OUT,Pre,'9771137264',2726,AIR-BR,'11/06/2026',09:52:08,12,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355366090274390','405522218958090',-,AIR BHR,'9934129181',,5423,,,,
'7762928654',IN,Pre,'8271250828',4126,VODA-BR,'11/06/2026',09:52:23,15,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352521705530300','405521225244961',-,AIR BHR,'9934129181',0879,,,,,
'8603421667',OUT,Pre,'7004973597',3087,RJIL-BR,'11/06/2026',09:52:51,50,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4669,'-',Voice,'358176244226670','405523223649205',-,AIR BHR,'9934129181',,1410,,,,
'8409639683',OUT,Pre,'6203911152',3087,RJIL-BR,'11/06/2026',09:53:20,85,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'350960979210450','405524220838135',-,AIR BHR,'9934129181',,1410,,,,
'7321039743',IN,Pre,'9199646567',2726,AIR-BR,'11/06/2026',09:53:23,111,25.3876427/85.9178769,405-52-792-4660,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353953932129230','405524204657720',-,AIR BHR,'9934129181',0879,,,,,
'7631808879',OUT,Pre,'9507028123',3087,RJIL-BR,'11/06/2026',09:53:28,72,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355770342241120','405523221815195',-,AIR BHR,'9934129181',,1410,,,,
'9162829536',SMT,Pre,'AIRMCA-S',,-,'11/06/2026',09:53:51,0,25.3876427/85.9178769,405-52-792-4660,,---,'919934129208',SMS,'356775718946670','405524225143146',-,AIR BHR,'9934129212',,,,,,
'9162829536',OUT,Pre,'6200559959',3087,RJIL-BR,'11/06/2026',09:53:51,10,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356775718946670','405524225143146',-,AIR BHR,'9934129212',,2113,,,,
'8935926712',IN,Pre,'9608040175',3087,RJIL-BR,'11/06/2026',09:53:56,299,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'869146032692590','405526208526708',-,AIR BHR,'9934129223',5166,,,,,
'9523912308',IN,Pre,'7339821130',3099,RJIL-RJ,'11/06/2026',09:53:59,825,25.3876427/85.9178769,405-52-792-4660,25.3952767/85.9233168,405-52-792-51625,'-',Voice,'358177773559540','405522219106306',-,AIR BHR,'9934129226',2241,,,,,
'9162829536',SMT,Pre,'AB-AIRMCA-S',,-,'11/06/2026',09:54:01,0,25.3876427/85.9178769,405-52-792-4660,,---,'919810051688',SMS,'356775718946670','405524225143146',-,AIR BHR,'9934129212',,,,,,
'9162829536',SMT,Pre,'AB-AIRMCA-S',,-,'11/06/2026',09:54:13,0,25.3876427/85.9178769,405-52-792-4660,,---,'919810051688',SMS,'356775718946670','405524225143146',-,AIR BHR,'9934129212',,,,,,
'9162829536',SMT,Pre,'AB-AIRMCA-S',,-,'11/06/2026',09:54:18,0,25.3876427/85.9178769,405-52-792-4660,,---,'919810051688',SMS,'356775718946670','405524225143146',-,AIR BHR,'9934129212',,,,,,
'7739213433',IN,Pre,'7906671474',3087,RJIL-BR,'11/06/2026',09:54:23,1,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'863267042882600','405525224904536',-,AIR BHR,'9934129181',1202,,,,,
'9608441539',OUT,Pre,'9955038725',2726,AIR-BR,'11/06/2026',09:54:47,608,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'358642392231400','405526208135308',-,AIR BHR,'9934129181',,,,,,
'8864051094',IN,Pre,'8051905106',2726,AIR-BR,'11/06/2026',09:55:24,192,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356049428084060','405522201561872',-,AIR BHR,'9934129181',0894,,,,,
'8084891111',OUT,Pre,'9472829963',3087,RJIL-BR,'11/06/2026',09:55:43,55,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353015610769910','405523220900133',-,AIR BHR,'9934129181',,1410,,,,
'9931460971',IN,Pre,'9905570939',3087,RJIL-BR,'11/06/2026',09:55:50,38,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357974351185630','405525209053826',-,AIR BHR,'9934129181',3339,,,,,
'9690304005',OUT,Pre,'8967911895',3023,AIR-WB,'11/06/2026',09:56:17,204,25.3876427/85.9178769,405-52-792-4669,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356938114738060','405516095919193',-,AIR BHR,'9934129226',,2253,,,,
'7294888078',OUT,Pre,'7050316219',3087,RJIL-BR,'11/06/2026',09:56:17,212,25.3876427/85.9178769,405-52-792-4669,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357903330699950','405525221990818',-,AIR BHR,'9934129181',,1410,,,,
'8084243291',OUT,Pre,'8653931532',3023,AIR-WB,'11/06/2026',09:56:37,89,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4665,'-',Voice,'357497452482230','405526211212971',-,AIR BHR,'9934129226',,2253,,,,
'9931460971',IN,Pre,'9905570939',3087,RJIL-BR,'11/06/2026',09:56:42,25,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357974351185630','405525209053826',-,AIR BHR,'9934129181',2560,,,,,
'8980639216',OUT,Pre,'6299104604',3087,RJIL-BR,'11/06/2026',09:56:51,129,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'354276804102140','404980496841956',-,AIR BHR,'9934129226',,1067,,,,
'7091939571',IN,Pre,'7033275522',2726,AIR-BR,'11/06/2026',09:56:54,20,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356033650975480','405523211717889',-,AIR BHR,'9934129181',5407,,,,,
'6203379211',OUT,Pre,'8252269323',3087,RJIL-BR,'11/06/2026',09:56:57,14,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'866548050787400','405525223497455',-,AIR BHR,'9934129181',,1410,,,,
'9102402672',IN,Pre,'8709323197',3087,RJIL-BR,'11/06/2026',09:57:04,131,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'358241927566830','405525220857525',-,AIR BHR,'9934129181',0897,,,,,
'8084891111',OUT,Pre,'7541881751',2726,AIR-BR,'11/06/2026',09:57:14,46,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353015610769910','405523220900133',-,AIR BHR,'9934129181',,3339,,,,
'8789711389',OUT,Pre,'7484073966',2726,AIR-BR,'11/06/2026',09:57:19,54,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357610902559320','405525221484577',-,AIR BHR,'9934129181',,1833,,,,
'8981268785',IN,Pre,'9007575365',3004,AIR-KO,'11/06/2026',09:57:21,91,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'358055348096600','404310696666132',-,AIR BHR,'9934129181',0894,,,,,
'7870222228',OUT,Pre,'9852299585',3087,RJIL-BR,'11/06/2026',09:57:42,45,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'351005190166130','404100557743612',-,AIR BHR,'9934129223',,1064,,,,
'7549260019',IN,Pre,'7987170651',3094,RJIL-MP,'11/06/2026',09:57:59,95,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355571581430160','405523224510066',-,AIR BHR,'9934129181',5508,,,,,
'7645944817',OUT,Pre,'7079288275',3087,RJIL-BR,'11/06/2026',09:58:53,76,25.3876427/85.9178769,405-52-792-4669,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355770343834670','405525220730008',-,AIR BHR,'9934129181',,1410,,,,
'7549684185',IN,Pre,'9508611324',3087,RJIL-BR,'11/06/2026',09:59:16,156,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355239425915870','405525223814667',-,AIR BHR,'9934129223',1201,,,,,
'9748311348',OUT,Pre,'9007440049',3004,AIR-KO,'11/06/2026',09:59:22,42,25.3876427/85.9178769,405-52-792-4669,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'865541041795970','404310699022684',-,AIR BHR,'9934129223',,2252,,,,
'8864051094',IN,Pre,'7906949792',3087,RJIL-BR,'11/06/2026',09:59:32,120,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356049428084060','405522201561872',-,AIR BHR,'9934129181',0894,,,,,
'8789711389',IN,Pre,'7870886835',3499,AIR-BR,'11/06/2026',09:59:34,59,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357610902559320','405525221484577',-,AIR BHR,'9934129181',,,,,,
'7044140745',IN,Pre,'9162158755',3087,RJIL-BR,'11/06/2026',10:00:02,74,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355480689766190','404310498555360',-,AIR BHR,'9934129181',0894,,,,,
'8510939889',OUT,Pre,'8235655106',3285,AIR-BR,'11/06/2026',10:00:21,22,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'865193070231350','404100631700983',-,AIR BHR,'9934129223',,5432,,,,
'9748311348',OUT,Pre,'7462894734',2726,AIR-BR,'11/06/2026',10:00:30,166,25.3876427/85.9178769,405-52-792-4660,25.3952767/85.9233168,405-52-792-51620,'-',Voice,'865541041795970','404310699022684',-,AIR BHR,'9934129223',,5433,,,,
'9931256361',IN,Pre,'6201599296',3087,RJIL-BR,'11/06/2026',10:00:33,30,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352598134701880','405524222286891',-,AIR BHR,'9934129181',0879,,,,,
'8858511002',IN,Pre,'7607671204',3021,AIR-UE,'11/06/2026',10:00:37,55,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356012871684210','405540471095110',-,AIR BHR,'9934129226',1204,,,,,
'9163829651',OUT,Post,'9831164741',3004,AIR-KO,'11/06/2026',10:00:37,19,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352350276713480','404310492003147',-,AIR BHR,'9934129223',,2252,,,,
'8271326375',IN,Pre,'9386510459',2726,AIR-BR,'11/06/2026',10:00:39,36,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'351079892777250','405523220948396',-,AIR BHR,'9934129181',5403,,,,,
'6204218881',OUT,Pre,'6290593956',3104,RJIL-KO,'11/06/2026',10:00:44,8,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'359014727932790','405526211206844',-,AIR BHR,'9934129181',,1803,,,,
'9931256361',IN,Pre,'9931693401',2726,AIR-BR,'11/06/2026',10:01:11,21,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352598134701880','405524222286891',-,AIR BHR,'9934129181',0884,,,,,
'8572075767',OUT,Pre,'6124046800',,-,'11/06/2026',10:01:15,14,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'359508187003620','404960999087697',-,AIR BHR,'9934129181',,1844,,,,
'9122441470',IN,Pre,'9304126351',3087,RJIL-BR,'11/06/2026',10:01:21,17,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'351634658580080','405526212273907',-,AIR BHR,'9934129181',5161,,,,,
'7070644539',OUT,Pre,'7719426108',3098,RJIL-PB,'11/06/2026',10:01:26,36,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355124911131580','405523207578725',-,AIR BHR,'9934129181',,0896,,,,
'7480888169',IN,Pre,'9898357532',3088,RJIL-GJ,'11/06/2026',10:01:31,23,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'354507096119550','405525220780308',-,AIR BHR,'9934129181',1843,,,,,
'7091939571',OUT,Pre,'9153941479',3087,RJIL-BR,'11/06/2026',10:01:36,129,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4669,'-',Voice,'356033650975480','405523211717889',-,AIR BHR,'9934129181',,1410,,,,
'9113365532',IN,Pre,'9122467529',3087,RJIL-BR,'11/06/2026',10:02:00,242,25.3952767/85.9233168,405-52-792-51625,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353993333178630','405523224577076',-,AIR BHR,'9934129181',3555,,,,,
'7654754807',OUT,Pre,'9934251033',2726,AIR-BR,'11/06/2026',10:02:04,15,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'351186736406060','405521222827519',-,AIR BHR,'9934129181',,1155,,,,
'9771269547',OUT,Pre,'5924102',,-,'11/06/2026',10:02:05,10,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357749101490390','405526208139666',-,AIR BHR,'9934129181',,1803,,,,
'7479863374',OUT,Pre,'9264242472',2726,AIR-BR,'11/06/2026',10:02:08,24,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'357672703478870','405876166177914',-,AIR BHR,'9934129181',,5057,,,,
'7717774336',IN,Pre,'6299017965',3087,RJIL-BR,'11/06/2026',10:02:11,168,25.3776653/85.9063618,405-52-792-2120,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'861370061856490','405523218117336',-,AIR BHR,'9934129223',2253,,,,,
'9570253788',IN,Pre,'8920406806',3103,RJIL-DL,'11/06/2026',10:02:16,1240,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353015618499300','405524226310224',-,AIR BHR,'9934129181',1840,,,,,
'9155448168',SMT,Pre,'9942229676',3087,RJIL-BR,'11/06/2026',10:02:20,0,25.3876427/85.9178769,405-52-792-4660,,---,'917001075085',SMS,'352239840114040','405522226026496',-,AIR BHR,'9934129181',,,,,,
'8271597345',IN,Pre,'6204413623',3087,RJIL-BR,'11/06/2026',10:02:52,35,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353105094897810','405523207888226',-,AIR BHR,'9934129181',3555,,,,,
'9852733240',IN,Pre,'9304294947',3087,RJIL-BR,'11/06/2026',10:03:15,6,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'356333095756130','405523227440399',-,AIR BHR,'9934129181',5169,,,,,
'7488439794',OUT,Pre,'8709648405',3087,RJIL-BR,'11/06/2026',10:03:55,1133,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'350260603696670','405522213092346',-,AIR BHR,'9934129181',,1410,,,,
'9311857841',OUT,Pre,'9661773572',2726,AIR-BR,'11/06/2026',10:04:17,366,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'355282137978220','404100546932586',-,AIR BHR,'9934129226',,,,,,
'8235599053',IN,Pre,'8292664735',2726,AIR-BR,'11/06/2026',10:04:21,171,25.3876427/85.9178769,405-52-792-4660,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352339447504620','405526206580226',-,AIR BHR,'9934129181',5401,,,,,
'9801226446',OUT,Pre,'8271837024',3499,AIR-BR,'11/06/2026',10:04:23,67,25.3952767/85.9233168,405-52-792-51625,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'358962175360420','405524221807883',-,AIR BHR,'9934129181',,4052,,,,
'6207474885',IN,Pre,'9572526324',2726,AIR-BR,'11/06/2026',10:04:37,210,25.3933651/85.9295072,405-52-792-65114,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'352838253574610','405523220619487',-,AIR BHR,'9934129181',5169,,,,,
