BHARTI AIRTEL LIMITED 

BIHAR JHARKHAND 

Call Details of CELL ID '405-52-792-20691' from '11-Jun-2026 00:00:00' to '11-Jun-2026 23:59:59' 

Target No,Call Type,TOC,B Party No,LRN No,LRN TSP-LSA,Date,Time,Dur(s),First CGI Lat/Long,First CGI,Last CGI Lat/Long,Last CGI,SMSC No,Service Type,IMEI,IMSI,Call Fow No,Roam Nw,SW & MSC ID,IN TG,OUT TG,Vowifi First UE IP,Port1,Vowifi Last UE IP,Port2
'7631729879',OUT,Pre,'9296708048',3087,RJIL-BR,'11/06/2026',09:11:08,98,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358643198174370','405522228661876',-,AIR BHR,'9934129181',,1410,,,,
'7479866535',OUT,Pre,'9155954428',3087,RJIL-BR,'11/06/2026',09:11:39,21,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357371390668670','405525220713657',-,AIR BHR,'9934129181',,1410,,,,
'8540915167',OUT,Pre,'9279787075',3087,RJIL-BR,'11/06/2026',09:12:36,56,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355295347939440','405524203856098',-,AIR BHR,'9934129181',,1410,,,,
'7488934513',IN,Pre,'7549299023',2726,AIR-BR,'11/06/2026',09:13:11,21,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351266841926970','405524201097899',-,AIR BHR,'9934129226',0882,,,,,
'7645901487',IN,Pre,'9263285016',3087,RJIL-BR,'11/06/2026',09:13:15,140,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357308089854980','405524226288499',-,AIR BHR,'9934129181',0894,,,,,
'7494005530',IN,Pre,'7667046120',3087,RJIL-BR,'11/06/2026',09:13:28,197,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357427280657030','405521225840180',-,AIR BHR,'9934129181',0884,,,,,
'8292595470',IN,Pre,'7781813236',2726,AIR-BR,'11/06/2026',09:13:56,9,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'860477078156110','405525221877106',-,AIR BHR,'9934129181',1838,,,,,
'9801844868',OUT,Pre,'9693296956',3087,RJIL-BR,'11/06/2026',09:14:14,36,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351501028102960','405524210702997',-,AIR BHR,'9934129181',,1410,,,,
'9801867196',OUT,Pre,'9204131730',3087,RJIL-BR,'11/06/2026',09:14:20,18,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358643195979200','405524224106810',-,AIR BHR,'9934129181',,1410,,,,
'7091724762',OUT,Pre,'9135521055',4126,VODA-BR,'11/06/2026',09:14:28,26,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'354162215750980','405525223454660',-,AIR BHR,'9934129181',,1003,,,,
'9006026691',IN,Pre,'6203938349',3087,RJIL-BR,'11/06/2026',09:14:37,40,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'359092261085420','405521211129906',-,AIR BHR,'9934129181',2560,,,,,
'7519665411',OUT,Pre,'7463918846',2726,AIR-BR,'11/06/2026',09:14:38,844,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357834239828290','405522205076932',-,AIR BHR,'9934129181',,,,,,
'9570475709',IN,Pre,'6202871471',3025,AIR-RJ,'11/06/2026',09:15:08,13,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355083288706910','405525211981216',-,AIR BHR,'9934129181',5167,,,,,
'9801844868',OUT,Pre,'8077548204',3022,AIR-UW,'11/06/2026',09:15:09,10,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351501028102960','405524210702997',-,AIR BHR,'9934129181',,0896,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:15:18,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:15:31,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'7033028500',OUT,Pre,'7645083311',3499,AIR-BR,'11/06/2026',09:15:36,42,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355600543383730','405525211796869',-,AIR BHR,'9934129181',,5024,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:15:36,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9801844868',OUT,Pre,'8077548204',3022,AIR-UW,'11/06/2026',09:15:36,1277,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351501028102960','405524210702997',-,AIR BHR,'9934129181',,0896,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:15:39,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9631355461',SMO,Pre,'7669800569',4108,VODA-DL,'11/06/2026',09:16:09,0,25.3987588/85.9133416,405-52-792-20691,,---,'919934029007',SMS,'352521701880140','405521229466553',-,AIR BHR,'9934129181',,,,,,
'9631355461',SMT,Pre,'JM-GPSHUP-S',,-,'11/06/2026',09:16:14,0,25.3987588/85.9133416,405-52-792-20691,,---,'917021075037',SMS,'352521701880140','405521229466553',-,AIR BHR,'9934129181',,,,,,
'9631355461',SMO,Pre,'7042770427',2727,AIR-DL,'11/06/2026',09:16:14,0,25.3987588/85.9133416,405-52-792-20691,,---,'919934029007',SMS,'352521701880140','405521229466553',-,AIR BHR,'9934129181',,,,,,
'7079164664',OUT,Pre,'8210201179',2726,AIR-BR,'11/06/2026',09:16:22,31,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355916115421380','405521225152658',-,AIR BHR,'9934129181',,5429,,,,
'8809652282',IN,Pre,'9253394563',3442,AIR-HR,'11/06/2026',09:16:33,635,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358909729883640','405523220548320',-,AIR BHR,'9934129181',0897,,,,,
'9572150817',OUT,Pre,'8540051585',4126,VODA-BR,'11/06/2026',09:16:37,46,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358998299110380','405524190190063',-,AIR BHR,'9934129226',,2202,,,,
'9199086875',IN,Pre,'8084903908',3087,RJIL-BR,'11/06/2026',09:18:18,129,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357196102357870','405523106720920',-,AIR BHR,'9934129181',0884,,,,,
'9934235173',IN,Pre,'8102734344',3087,RJIL-BR,'11/06/2026',09:18:27,93,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'866993071217330','405521108072476',-,AIR BHR,'9934129226',1204,,,,,
'7764844472',IN,Pre,'9229928177',3087,RJIL-BR,'11/06/2026',09:19:29,202,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357660739407940','405524224624188',-,AIR BHR,'9934129181',1844,,,,,
'7542020646',IN,Pre,'7899616912',2727,AIR-DL,'11/06/2026',09:19:35,334,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'353015618520230','405523221324752',-,AIR BHR,'9934129181',5401,,,,,
'7250967775',IN,Pre,'7310999396',3022,AIR-UW,'11/06/2026',09:19:42,600,25.3987588/85.9133416,405-52-792-20691,25.3933651/85.9295072,405-52-792-63552,'-',Voice,'350257236205560','405521222363930',-,AIR BHR,'9934129181',0897,,,,,
'9998205248',IN,Pre,'9157181977',3576,AIR-GJ,'11/06/2026',09:19:57,341,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355406384377160','404980508812419',-,AIR BHR,'9934129179',0884,,,,,
'9006026691',IN,Pre,'6203938349',3087,RJIL-BR,'11/06/2026',09:20:35,38,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'359092261085420','405521211129906',-,AIR BHR,'9934129181',2557,,,,,
'9546252399',IN,Pre,'8809565305',2726,AIR-BR,'11/06/2026',09:20:49,33,25.3987588/85.9133416,405-52-792-20691,25.4000219/85.9196172,405-52-792-18859,'-',Voice,'357891915012190','405521221758350',-,AIR BHR,'9934129226',5504,,,,,
'9934518150',IN,Pre,'9955929103',2726,AIR-BR,'11/06/2026',09:21:06,11,25.4000219/85.9196172,405-52-792-18859,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'356565065717560','405521225570122',-,AIR BHR,'9934129226',2555,,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:21:40,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:21:45,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:21:47,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9973915221',OUT,Pre,'7479714974',3499,AIR-BR,'11/06/2026',09:21:48,854,25.3987588/85.9133416,405-52-792-20691,25.4000219/85.9196172,405-52-792-18859,'-',Voice,'357317082790920','405525214285021',-,AIR BHR,'9934129181',,5425,,,,
'9801867196',OUT,Pre,'9204131730',3087,RJIL-BR,'11/06/2026',09:22:03,30,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358643195979200','405524224106810',-,AIR BHR,'9934129181',,1410,,,,
'9934235173',IN,Pre,'6205988618',3087,RJIL-BR,'11/06/2026',09:22:27,174,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'866993071217330','405521108072476',-,AIR BHR,'9934129226',0882,,,,,
'7870152818',IN,Pre,'9973945659',3087,RJIL-BR,'11/06/2026',09:24:00,709,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'350960975381130','405524224648029',-,AIR BHR,'9934129226',0882,,,,,
'7645074724',IN,Pre,'9199383347',2726,AIR-BR,'11/06/2026',09:24:24,97,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358438624771570','405524221401722',-,AIR BHR,'9934129181',1845,,,,,
'7041879558',IN,Pre,'7319963408',3088,RJIL-GJ,'11/06/2026',09:24:54,54,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'866147075530680','404980527812364',-,AIR BHR,'9934129181',0884,,,,,
'7542020646',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:25:22,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'353015618520230','405523221324752',-,AIR BHR,'9934129181',,,,,,
'7542020646',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:25:34,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'353015618520230','405523221324752',-,AIR BHR,'9934129181',,,,,,
'9006026691',IN,Pre,'8434482655',3499,AIR-BR,'11/06/2026',09:26:04,34,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'7033028500',OUT,Pre,'6363237539',3087,RJIL-BR,'11/06/2026',09:26:22,102,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355600543383730','405525211796869',-,AIR BHR,'9934129181',,1410,,,,
'9570465911',OUT,Pre,'7781099772',3087,RJIL-BR,'11/06/2026',09:26:30,81,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'359671102931200','405522228490116',-,AIR BHR,'9934129179',,1606,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:26:38,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:26:55,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:27:00,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'9006026691',SMT,Pre,'AB-AIRTEL-S',,-,'11/06/2026',09:27:02,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'359092261085420','405521211129906',-,AIR BHR,'9934129181',,,,,,
'7494005530',OUT,Pre,'6202574904',3087,RJIL-BR,'11/06/2026',09:27:24,68,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357427280657030','405521225840180',-,AIR BHR,'9934129181',,1410,,,,
'9570475709',OUT,Pre,'7258078287',2726,AIR-BR,'11/06/2026',09:27:54,129,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355083288706910','405525211981216',-,AIR BHR,'9934129181',,5027,,,,
'8409139623',IN,Pre,'9541679420',3091,RJIL-JK,'11/06/2026',09:27:58,528,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'354789721595080','405522225687859',-,AIR BHR,'9934129422',2265,,,,,
'9279359922',OUT,Pre,'9570844487',2726,AIR-BR,'11/06/2026',09:28:03,303,25.4000219/85.9196172,405-52-792-18859,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351899111162650','405525216612059',-,AIR BHR,'9934129181',,3555,,,,
'9631820128',OUT,Pre,'9031533942',3285,AIR-BR,'11/06/2026',09:28:10,32,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'352827224009410','405523209340991',-,AIR BHR,'9934129181',,5418,,,,
'7739567798',IN,Pre,'7870581657',3499,AIR-BR,'11/06/2026',09:28:33,49,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'351113660502520','405524223613111',-,AIR BHR,'9934129223',2244,,,,,
'8235599003',IN,Pre,'8579072482',3087,RJIL-BR,'11/06/2026',09:28:37,12,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'352049841323140','405526206580178',-,AIR BHR,'9934129181',0879,,,,,
'7494005530',IN,Pre,'6202574904',3087,RJIL-BR,'11/06/2026',09:28:44,21,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357427280657030','405521225840180',-,AIR BHR,'9934129181',0894,,,,,
'8809652282',OUT,Pre,'8864024765',3499,AIR-BR,'11/06/2026',09:28:50,200,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'358909729883640','405523220548320',-,AIR BHR,'9934129181',,4052,,,,
'7645074724',IN,Pre,'7903341513',3087,RJIL-BR,'11/06/2026',09:28:54,17,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358438624771570','405524221401722',-,AIR BHR,'9934129181',2560,,,,,
'9031533942',IN,Pre,'9631820128',2726,AIR-BR,'11/06/2026',09:28:59,89,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20693,'-',Voice,'862888054243450','405525223192068',-,AIR BHR,'9934129223',2234,,,,,
'9631820128',OUT,Pre,'9031533942',3285,AIR-BR,'11/06/2026',09:28:59,89,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'352827224009410','405523209340991',-,AIR BHR,'9934129181',,4051,,,,
'7494005530',OUT,Pre,'7667046120',3087,RJIL-BR,'11/06/2026',09:29:34,60,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357427280657030','405521225840180',-,AIR BHR,'9934129181',,1410,,,,
'9631820128',OUT,Pre,'9031533942',3285,AIR-BR,'11/06/2026',09:31:02,7,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'352827224009410','405523209340991',-,AIR BHR,'9934129181',,5424,,,,
'9570823538',OUT,Pre,'7004619264',3087,RJIL-BR,'11/06/2026',09:31:58,40,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'350071612685200','405525211779164',-,AIR BHR,'9934129181',,1410,,,,
'8507210883',IN,Pre,'9798651247',3087,RJIL-BR,'11/06/2026',09:32:04,29,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355295340548840','405523201691800',-,AIR BHR,'9934129181',0894,,,,,
'9771939597',OUT,Pre,'9835220940',3087,RJIL-BR,'11/06/2026',09:32:05,46,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355278897747610','405525207612726',-,AIR BHR,'9934129179',,1606,,,,
'9934235173',IN,Pre,'7645884830',3499,AIR-BR,'11/06/2026',09:32:13,200,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'866993071217330','405521108072476',-,AIR BHR,'9934129226',2234,,,,,
'8507210883',OUT,Pre,'9955771295',2726,AIR-BR,'11/06/2026',09:34:02,51,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355295340548840','405523201691800',-,AIR BHR,'9934129181',,5409,,,,
'9122345486',OUT,Pre,'9905387163',3087,RJIL-BR,'11/06/2026',09:34:48,200,25.3987588/85.9133416,405-52-792-20691,25.3933651/85.9295072,405-52-792-63552,'-',Voice,'351813216513160','405525222755612',-,AIR BHR,'9934129181',,1410,,,,
'7645901487',OUT,Pre,'7209517823',3285,AIR-BR,'11/06/2026',09:36:07,246,25.4000219/85.9196172,405-52-792-18859,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357308089854980','405524226288499',-,AIR BHR,'9934129181',,2021,,,,
'8409713552',IN,Pre,'8789116075',3087,RJIL-BR,'11/06/2026',09:36:23,1130,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'356049421417130','405522225540101',-,AIR BHR,'9934129223',2265,,,,,
'7033026423',OUT,Pre,'9263708015',3087,RJIL-BR,'11/06/2026',09:36:24,7,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'356214109535350','405524213562234',-,AIR BHR,'9934129181',,1410,,,,
'7033028500',OUT,Pre,'9472091418',2726,AIR-BR,'11/06/2026',09:36:41,84,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355600543383730','405525211796869',-,AIR BHR,'9934129181',,5024,,,,
'7033026423',IN,Pre,'9263708015',3087,RJIL-BR,'11/06/2026',09:36:45,255,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'356214109535350','405524213562234',-,AIR BHR,'9934129181',3555,,,,,
'8521121023',OUT,Pre,'8409898130',3087,RJIL-BR,'11/06/2026',09:37:06,32,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351782937680480','405524227552716',-,AIR BHR,'9934129171',,0884,,,,
'7870473126',SMT,Pre,'AB-AIRMCA-S',,-,'11/06/2026',09:37:25,0,25.3987588/85.9133416,405-52-792-20691,,---,'919831029344',SMS,'357705081423400','405524213776955',-,AIR BHR,'9934129181',,,,,,
'7033047512',IN,Pre,'9234263045',3087,RJIL-BR,'11/06/2026',09:37:28,21,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355228505089100','405523195551461',-,AIR BHR,'9934129181',1202,,,,,
'7631605764',IN,Pre,'9102366475',2726,AIR-BR,'11/06/2026',09:37:43,123,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'352185611071420','405524226620405',-,AIR BHR,'9934129181',0834,,,,,
'9931781295',IN,Pre,'8809252987',2726,AIR-BR,'11/06/2026',09:38:57,1939,25.3987588/85.9133416,405-52-792-20691,25.3962313/85.9316085,405-52-792-15503,'-',Voice,'356027315207190','405525225834318',-,AIR BHR,'9934129181',5510,,,,,
'7041879558',IN,Pre,'7480074899',3087,RJIL-BR,'11/06/2026',09:39:14,61,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'866147075530680','404980527812364',-,AIR BHR,'9934129181',0884,,,,,
'7079164664',OUT,Pre,'9234736073',3087,RJIL-BR,'11/06/2026',09:40:32,31,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355916115421380','405521225152658',-,AIR BHR,'9934129181',,1410,,,,
'8409877682',OUT,Pre,'9304499863',3087,RJIL-BR,'11/06/2026',09:41:21,76,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357739500064000','405524217342360',-,AIR BHR,'9934129179',,1606,,,,
'7739563524',IN,Pre,'7858078852',3087,RJIL-BR,'11/06/2026',09:41:32,93,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'356393509385860','405526219039290',-,AIR BHR,'9934129181',0894,,,,,
'7033029976',IN,Pre,'8409610228',3499,AIR-BR,'11/06/2026',09:41:40,73,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20692,'-',Voice,'353280177808650','405524213562282',-,AIR BHR,'9934129181',1845,,,,,
'7488934513',OUT,Pre,'7631596584',2726,AIR-BR,'11/06/2026',09:42:38,22,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351266841926970','405524201097899',-,AIR BHR,'9934129226',,5196,,,,
'8409877682',IN,Pre,'7004857225',3087,RJIL-BR,'11/06/2026',09:42:55,85,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357739500064000','405524217342360',-,AIR BHR,'9934129179',2986,,,,,
'9801102277',OUT,Pre,'8252170874',3087,RJIL-BR,'11/06/2026',09:43:27,16,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'353154114851060','405521214253803',-,AIR BHR,'9934129223',,1064,,,,
'9934235173',OUT,Pre,'9304045711',3087,RJIL-BR,'11/06/2026',09:43:59,17,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'866993071217330','405521108072476',-,AIR BHR,'9934129226',,2260,,,,
'7631255797',IN,Pre,'7992451827',3087,RJIL-BR,'11/06/2026',09:44:12,25,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'353197759189600','405525213313563',-,AIR BHR,'9934129181',2560,,,,,
'7079164664',IN,Pre,'8210201179',2726,AIR-BR,'11/06/2026',09:44:46,28,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355916115421380','405521225152658',-,AIR BHR,'9934129181',1838,,,,,
'9523505710',OUT,Pre,'9534507229',3087,RJIL-BR,'11/06/2026',09:45:21,87,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'357895798797880','405524201918837',-,AIR BHR,'9934129181',,1410,,,,
'7033600994',OUT,Pre,'9955904168',3087,RJIL-BR,'11/06/2026',09:45:31,12,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'356429082579870','405524196148442',-,AIR BHR,'9934129181',,1410,,,,
'8092200821',OUT,Pre,'8678072250',4126,VODA-BR,'11/06/2026',09:45:46,18,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'352598133359290','405876173139757',-,AIR BHR,'9934129181',,1404,,,,
'7033028500',OUT,Pre,'7033049268',2726,AIR-BR,'11/06/2026',09:45:58,30,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355600543383730','405525211796869',-,AIR BHR,'9934129181',,5432,,,,
'9523908991',IN,Pre,'9142876323',3087,RJIL-BR,'11/06/2026',09:46:17,588,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'351892649384120','405522195326122',-,AIR BHR,'9934129181',0879,,,,,
'7070560631',OUT,Pre,'7004973174',3087,RJIL-BR,'11/06/2026',09:47:05,62,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355228509134740','405526213717789',-,AIR BHR,'9934129181',,1410,,,,
'8507210883',IN,Pre,'7070389488',2726,AIR-BR,'11/06/2026',09:47:31,26,25.3987588/85.9133416,405-52-792-20692,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355295340548840','405523201691800',-,AIR BHR,'9934129181',,,,,,
'8582040092',OUT,Pre,'7667492498',3087,RJIL-BR,'11/06/2026',09:48:42,66,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355940439099560','405525216981205',-,AIR BHR,'9934129181',,1410,,,,
'7631729879',OUT,Pre,'7033178108',3087,RJIL-BR,'11/06/2026',09:48:45,26,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'358643198174370','405522228661876',-,AIR BHR,'9934129181',,1410,,,,
'7070560631',IN,Pre,'7004973174',3087,RJIL-BR,'11/06/2026',09:49:26,37,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'355228509134740','405526213717789',-,AIR BHR,'9934129181',0894,,,,,
'8540964877',OUT,Pre,'8294665798',2726,AIR-BR,'11/06/2026',09:49:42,27,25.3987588/85.9133416,405-52-792-20691,25.3876427/85.9178769,405-52-792-4660,'-',Voice,'353510874818060','405521221243263',-,AIR BHR,'9934129223',,4052,,,,
'9631837119',OUT,Pre,'9334149364',3087,RJIL-BR,'11/06/2026',09:49:59,37,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'353036891435200','405525214455773',-,AIR BHR,'9934129179',,1606,,,,
'8809989767',IN,Pre,'9241599371',3087,RJIL-BR,'11/06/2026',09:50:05,50,25.3987588/85.9133416,405-52-792-20691,25.3987588/85.9133416,405-52-792-20691,'-',Voice,'862172054515960','405526208145402',-,AIR BHR,'9934129223',5166,,,,,
